trait,gamma,gene,Start (MB),seed1,seed2,seed3,seed4,seed5
ala_at,0.001,AKNA,117.099333,1e-14,1e-14,1e-14,1e-14,1e-14
ala_at,0.1,MARK1,220.702164,1.9579178253126273e-06,1.9394383685700234e-06,1.9012700857024e-06,1.8573880640193607e-06,1.992093056291111e-06
ala_at,0.001,GPT,145.729687,1e-14,1e-14,1e-14,1e-14,1e-14
ala_at,0.1,HLA-DRA,32.407727,7.3718572385361725e-06,7.525349422277117e-06,7.202687062113355e-06,7.652484313336316e-06,7.2993327139281305e-06
ala_at,0.01,FSIP1,39.89308,4.051961099982293e-09,4.110489504327575e-09,4.128866248898078e-09,4.117970409112104e-09,4.13860379300246e-09
ala_at,1.0,PTTG1IP,46.271495,3.331488374058722e-07,3.111800908062179e-07,3.0192077438151443e-07,3.426780017523612e-07,3.4451816810499025e-07
ala_at,10.0,CRIM1,36.583435,4.19859735434347e-06,4.200004024346171e-06,4.158128379616599e-06,4.183911626487458e-06,4.205381757715898e-06
ala_at,10.0,PRKCA,64.298969,4.938541517951478e-06,4.936815238165693e-06,4.929496015715351e-06,4.931838451627257e-06,4.934594057370845e-06
ala_at,0.1,SLC9A2,103.236307,1.1532103356692858e-06,1.1253884459883068e-06,1.1371147737859744e-06,1.1428994444173668e-06,1.1048126176138595e-06
ala_at,0.001,MERTK,112.656312,3.5000501175108667e-07,3.4976216589654996e-07,3.4992860531435355e-07,3.5026505140756115e-07,3.496353987442191e-07
ala_at,0.001,JAG1,10.620145,8.38945407211078e-06,8.232554157827643e-06,8.399000778203103e-06,8.335770243617091e-06,8.37328250569147e-06
ala_at,0.1,C15orf60,73.735526,2.9740581775072883e-08,3.217902877494794e-08,3.057391750882488e-08,2.982141356078216e-08,3.1397784261422146e-08
ala_at,0.1,TCP11,35.086045,6.724934801916049e-06,6.752212558414072e-06,6.758855066513192e-06,6.747045939947682e-06,6.7194295789718694e-06
ala_at,0.001,HEPHL1,93.754534,1e-14,1e-14,1e-14,1e-14,1e-14
ala_at,0.001,ARNT,150.784496,4.5566517381523397e-07,4.546238481228926e-07,4.4911314955875525e-07,4.5309788931913175e-07,4.5380747537571153e-07
ala_at,10.0,FAM177A1,35.515669,2.111143986294195e-06,1.9470093942652866e-06,2.0387154002765584e-06,2.1268359395865133e-06,2.3771034597386276e-06
ala_at,0.001,PNPLA3,44.319791,1e-14,1e-14,1e-14,1e-14,1e-14
ala_at,10.0,ERI1,8.860573,1.3975052226555817e-09,1.3159042744348426e-09,1.4169558859578046e-09,1.7712656896762269e-09,1.2437060270542588e-09
ala_at,1.0,HYDIN,71.061492,3.8885421285161925e-06,3.889087658359713e-06,3.848167339226549e-06,3.888720492506437e-06,3.79222999036255e-06
ala_at,0.1,FRK,116.263576,1.0900526037360692e-09,9.861351735196422e-10,1.015851625041364e-09,1.0335871047928435e-09,1.0373861769608084e-09
ala_at,0.01,ATP6V1G2,31.513184,7.123468837022529e-08,7.248126099312913e-08,7.233947518781036e-08,7.476012120477549e-08,7.273415658648474e-08
ala_at,0.001,MOSC1,220.960286,1e-14,1e-14,1e-14,1e-14,1e-14
ala_at,10.0,C8orf74,10.530175,1.1716295711394764e-08,1.1562834356659835e-08,9.906296671857717e-09,1.1899144891636126e-08,1.12945595098779e-08
ala_at,10.0,PKM2,72.49199,9.20454630604084e-06,8.705408894194022e-06,1.069951494159227e-05,9.326728549363672e-06,9.876855230683823e-06
ala_at,0.001,CWF19L1,101.992983,9.501954778556865e-12,9.507394871377528e-12,9.497846953365752e-12,9.49862410948299e-12,9.497291841853439e-12
ala_at,0.1,FCRLA,161.677003,2.1618128598355213e-06,2.2189595720867317e-06,2.1409166769403853e-06,2.0329490326709276e-06,2.0866285322940215e-06
ala_at,10.0,MAST3,18.208602,1e-14,1e-14,1e-14,1e-14,1e-14
ala_at,0.1,PEX6,42.932072,3.572437987098276e-06,3.4183361573569826e-06,3.666500253740601e-06,3.50062619802749e-06,3.314500954587629e-06
ala_at,10.0,APOH,64.20825,6.946332398172217e-12,6.970646282411508e-12,6.75581812714654e-12,7.586153927263695e-12,8.198552947646931e-12
ala_at,0.1,MYH7B,33.563297,1.1700973523431912e-11,1.180811004530824e-11,1.2029710561023421e-11,1.1641243524707079e-11,1.1764145213533084e-11
ala_at,0.001,TRPM7,50.853874,8.867486059882523e-07,8.801863936591658e-07,8.715058624764183e-07,8.86914020226115e-07,8.772873018036975e-07
ala_at,0.001,HMGN1,40.715037,8.892213092304146e-06,8.891902584018396e-06,8.88783042574115e-06,8.746771000600617e-06,8.892052966724684e-06
ala_at,0.1,ABCB4,87.031411,1e-14,1e-14,1e-14,1e-14,1e-14
ala_at,10.0,ACTR3,114.647856,1.8214803241267674e-06,1.8645456877353084e-06,1.9594988162063842e-06,1.8055987446308208e-06,1.8547138250779582e-06
ala_at,10.0,HLX,221.053199,2.356642428980038e-06,2.3018505947991486e-06,2.5124795997033544e-06,2.145467573377857e-06,2.535133609260498e-06
ala_at,10.0,TTC28,28.378208,9.567811765087697e-09,9.563100755727305e-09,9.58240320425574e-09,9.561835545568442e-09,9.566147318729179e-09
ala_at,10.0,MRPL4,10.362929,2.678977084058509e-06,2.192645178200614e-06,2.292698154882089e-06,2.977200145859449e-06,2.2277082141197724e-06
ala_at,0.001,PCCB,135.969217,1e-14,1e-14,1e-14,1e-14,1e-14
ala_at,10.0,IL20RB,136.676955,1.7108643250995925e-06,1.6626578492884292e-06,1.5986381439736519e-06,1.5473167979118685e-06,1.3235068228034663e-06
ala_at,1.0,EPHA2,16.451709,1.0177525489041273e-11,9.725220628808984e-12,1.017874673436836e-11,1.0768275160444318e-11,9.718670312963695e-12
ala_at,0.001,SUPV3L1,70.940047,1.0431226555862594e-06,1.0282549188778134e-06,9.856631705273955e-07,1.030426411863239e-06,1.0435021815524692e-06
ala_at,1.0,PPT2,32.121403,2.735537796283438e-09,2.990693914739495e-09,2.9870759199468466e-09,2.973571833209121e-09,2.805733867461413e-09
ala_at,0.1,RP1L1,10.464404,1.592450726839445e-09,1.6589132290079078e-09,1.64460112195286e-09,1.6428028937198746e-09,1.6782658596170563e-09
ala_at,0.1,RILPL2,123.900437,1.96979363931149e-08,1.9870494138984895e-08,1.964943763255178e-08,2.0339313566708483e-08,1.9669966766500124e-08
ala_at,0.01,PPP2R3A,135.72034,1e-14,1e-14,1e-14,1e-14,1e-14
ala_at,1.0,XKR6,10.755461,2.042810365310288e-14,2.0539125955565396e-14,2.7977620220553945e-14,2.120525977034049e-14,2.6645352591003757e-14
ala_at,10.0,NIN,51.192589,2.0240020770501133e-08,1.999233401051015e-08,1.930935755733998e-08,2.007461219477591e-08,2.0370851894213615e-08
ala_at,0.1,SKI,2.160205,3.558023342620231e-08,3.559744687908761e-08,3.6221539767566924e-08,3.655711422467789e-08,3.514506019541841e-08
ala_at,0.001,HKDC1,70.980191,1e-14,1e-14,1e-14,1e-14,1e-14
ala_at,10.0,FUK,70.497093,9.857513936784024e-06,8.682622832267839e-06,9.51045045893828e-06,1.054237436548533e-05,8.259314715930444e-06
ala_at,10.0,BCL2L13,18.138477,6.820530600304409e-07,6.071582772104733e-07,6.058187809188098e-07,6.205845863860304e-07,6.395019489513487e-07
ala_at,10.0,MTTP,100.496066,6.496063686967091e-10,6.893745574387822e-10,6.442588684762995e-10,6.452920420230157e-10,6.527545171053362e-10
ala_at,0.1,TNKS,9.413449,2.421918521289257e-08,2.402268184376055e-08,2.4231768591675973e-08,2.4432421308340224e-08,2.4188979041994685e-08
ala_at,0.001,MET,116.339138,8.20730171546824e-06,8.192929674688543e-06,8.186653092878693e-06,8.198115436841569e-06,8.180750773023604e-06
ala_at,0.001,ARMC6,19.145018,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,1.0,LEPR,66.031248,2.5869750786000623e-11,2.5580648710388232e-11,2.3351653943848305e-11,2.422750888797509e-11,2.6320945423208286e-11
albumin,10.0,TRIOBP,38.097372,1.0160127290714804e-05,1.0411467108228933e-05,1.0851466121342135e-05,9.888223718612643e-06,1.0553002240065723e-05
albumin,10.0,SSU72,1.477445,3.6084267573954776e-08,3.270605475336197e-08,2.7890325382529113e-08,3.721827779301634e-08,2.7514981515430748e-08
albumin,0.01,VPS37C,60.899291,9.086801637248065e-06,9.50480388506314e-06,8.981647111494517e-06,9.509814729913302e-06,9.508378825184849e-06
albumin,10.0,ATL1,51.026983,6.4358337548142686e-09,7.448663907894115e-09,7.468047735770256e-09,6.583104172896981e-09,6.513503181260205e-09
albumin,0.01,PCCB,135.969217,1.1790413508849795e-06,1.1496802374555415e-06,1.1990948648454847e-06,1.1600971212555322e-06,1.1807993288703855e-06
albumin,0.001,VMP1,57.808807,7.661165971617478e-07,7.429613970710847e-07,7.346999524315834e-07,7.303981485184963e-07,7.421515628713848e-07
albumin,0.1,GCAT,38.203974,1.6846412043136638e-09,1.5489178828431704e-09,1.4958978500345665e-09,1.6278469683328467e-09,1.5612222625804861e-09
albumin,0.001,DOK7,3.465102,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,0.001,HPN,35.53341,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,0.1,SCN1B,35.521724,6.192416535100165e-08,6.874440539039739e-08,6.278809094872884e-08,6.246238615226218e-08,7.372399946081742e-08
albumin,0.001,HGFAC,3.443728,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,10.0,AAGAB,67.495158,1.4034720994260397e-06,1.1615684496479872e-06,1.238390068714068e-06,1.4413797714274423e-06,1.2281843897454792e-06
albumin,0.001,PARP10,145.051651,8.632560777321885e-09,8.645144045082986e-09,8.615959723456967e-09,8.615867352901319e-09,8.619738700588186e-09
albumin,10.0,HPR,72.097154,5.179898056706378e-06,4.6291406676779445e-06,5.140317105190029e-06,4.3784197079066445e-06,4.393661686141748e-06
albumin,10.0,PRRG4,32.852075,3.6857414492663665e-06,3.894277561200532e-06,3.996094405378514e-06,3.904180677638536e-06,4.323917909054842e-06
albumin,1.0,PMFBP1,72.153236,1.0349228740658134e-07,1.0904445035819776e-07,9.487962415732909e-08,1.077985662956138e-07,1.0613068968101658e-07
albumin,0.1,SDC4,43.955903,3.158370977640601e-06,3.2617566465553693e-06,2.9858438931329445e-06,3.169259340074504e-06,3.0233144909797005e-06
albumin,1.0,SNX13,17.833668,1.1666412280675331e-09,1.1206082728421052e-09,1.1080703021804084e-09,1.165308738393378e-09,1.1249852160943874e-09
albumin,1.0,MLXIPL,73.008194,1.4432899320127035e-14,1.5987211554602254e-14,1.4876988529977098e-14,1.84297022087776e-14,1.6209256159527285e-14
albumin,1.0,FAM117A,47.788616,6.34714503178202e-13,6.059597268404104e-13,5.985212325754219e-13,6.556977183436175e-13,5.924150059399835e-13
albumin,0.001,CAPN3,42.652003,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,0.1,SERPINA9,94.929429,8.543257878912414e-09,7.61975460505937e-09,8.41430947140509e-09,8.18553735904004e-09,8.476158441794723e-09
albumin,0.01,ANKRD55,55.396009,6.303360808868064e-07,6.309118472103137e-07,6.341395879516654e-07,6.25645616536552e-07,6.300137612713641e-07
albumin,0.01,C11orf2,64.863722,8.003772011155874e-06,7.901513932373483e-06,8.181919360583656e-06,7.84384842322794e-06,8.057563417041003e-06
albumin,0.001,PLEKHM1,43.515223,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,0.001,SBNO1,123.780454,9.128029465621523e-08,9.128833289295812e-08,9.133870226829544e-08,9.139512413547379e-08,9.134661971277325e-08
albumin,0.1,CD44,35.16085,3.0603414691299236e-08,3.070550125272575e-08,3.109403667878041e-08,3.056729735995134e-08,3.0484771040839576e-08
albumin,0.01,NOTCH4,32.163213,2.6103507133612425e-09,2.6202537917185964e-09,2.6206969927500268e-09,2.623796957479385e-09,2.6023775356875944e-09
albumin,0.1,PRRC2A,31.590566,2.9034061819199763e-06,2.922640234825913e-06,2.9015040597935027e-06,2.8701276086895433e-06,2.870764001183801e-06
albumin,0.001,CFB,31.913998,9.05128083594775e-10,9.056053684730614e-10,9.039622383966162e-10,9.072396167653096e-10,9.04110786237311e-10
albumin,0.001,SERPINF2,1.648289,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,10.0,HSPA4L,128.703705,2.16149646203867e-06,2.2991827296481304e-06,2.322949960609222e-06,2.3345387887285796e-06,2.3465321056237443e-06
albumin,10.0,TF,133.465284,8.473479030768338e-06,7.146961443327271e-06,8.866036905308405e-06,6.609698357529226e-06,7.68977475784638e-06
albumin,1.0,SNX8,2.29469,1.4084289290394736e-12,1.2798651027878805e-12,1.3866685577568205e-12,1.3387069230930138e-12,1.3105072582675348e-12
albumin,10.0,RPS6KC1,213.224746,1.1485165922753282e-06,1.1360214332567509e-06,1.1641453840915972e-06,1.1482145582109027e-06,1.1404565649630882e-06
albumin,0.01,SMAD3,67.358492,6.476869485183556e-09,6.5823765327266415e-09,6.491556736598625e-09,6.582835165858114e-09,6.516803541245508e-09
albumin,0.1,MTA1,105.886372,1.5008083664724836e-10,1.738766908232492e-10,1.6386292323034013e-10,1.7369228277885895e-10,1.7880175118278885e-10
albumin,0.001,PEPD,33.878249,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,10.0,SLC35B1,47.778819,1.7321804592906886e-06,1.7159262198918057e-06,1.725340888714122e-06,1.867754939599564e-06,1.9773952272261752e-06
albumin,0.001,SPOP,47.677739,2.4367073914177695e-09,2.4334247950008603e-09,2.4363859818521405e-09,2.4335551351839513e-09,2.4388170372091622e-09
albumin,0.01,ARHGAP18,129.899657,1.6708699245304715e-06,1.6587438051995917e-06,1.6709201545728192e-06,1.6850059608719548e-06,1.6870313377381763e-06
albumin,1.0,PDXDC1,15.069056,4.354073597223618e-07,4.650724573229681e-07,4.486199820519232e-07,4.91445410810698e-07,4.7111351797468615e-07
albumin,0.001,MAP1A,43.813671,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,0.1,RBPMS,30.242608,1.8316237415660908e-09,1.8761583397974846e-09,1.914294833760266e-09,1.908581181986335e-09,1.8992977190990246e-09
albumin,10.0,FAM131C,16.384931,5.802220481854192e-09,6.162687915534093e-09,6.783722028558259e-09,5.712294193216394e-09,5.3450149861689056e-09
albumin,0.001,SPG11,44.855318,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,1.0,SERPINA11,94.908942,3.557073302573599e-07,3.768106221491152e-07,4.3878312261380614e-07,3.646059953954506e-07,3.683127731690661e-07
albumin,0.001,DOM3Z,31.937653,9.442086446043163e-08,9.437605497097934e-08,9.480729779021146e-08,9.453332772135781e-08,9.248333365796668e-08
albumin,1.0,PRR3,30.525121,1.0059292871900105e-05,1.0056969460547904e-05,9.955675160711053e-06,1.0358617714922858e-05,1.0055568010924887e-05
albumin,10.0,HLA-C,31.236945,2.9343705243434215e-10,3.4149783001424794e-10,2.340800886457828e-10,3.527140801651285e-10,3.5098302042513296e-10
albumin,0.001,PRR12,50.094911,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,1.0,SIX5,46.268758,6.193098374907002e-06,6.189242853782417e-06,5.555272168389358e-06,6.245923704462086e-06,5.598151026298126e-06
albumin,1.0,RNF5,32.146288,4.162693410192375e-06,4.066530631230414e-06,4.075330427011359e-06,4.0098232565455305e-06,4.034117918827462e-06
albumin,0.001,ZNF512,27.805979,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,0.001,RCN3,50.031729,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,10.0,PHLDB1,118.484551,1.57121894306389e-06,1.4857598237272285e-06,1.6709069459164283e-06,1.4785898503344441e-06,1.4860067718558412e-06
albumin,0.001,INSR,7.117066,7.015499292606364e-13,7.031042414951116e-13,7.087663789206999e-13,7.025491299827991e-13,7.072120666862247e-13
albumin,0.001,CCDC36,49.249213,3.88216125912777e-11,3.879208065882267e-11,3.677036453098026e-11,3.899602862844631e-11,3.825018080050313e-11
albumin,0.001,TSEN15,184.020889,3.1054549991527125e-06,3.1031150173888022e-06,3.0919404558904517e-06,3.104247131013871e-06,3.107095043031194e-06
albumin,10.0,MC1R,89.985666,4.332447826382868e-06,4.429228920965755e-06,5.002030245004896e-06,5.241952103940406e-06,4.422400463166554e-06
albumin,1.0,GRAMD1A,35.491382,2.4751443117310146e-09,2.5402949743735803e-09,2.462842818573563e-09,2.0065533679058944e-09,2.3337624055486117e-09
albumin,0.001,MAD1L1,1.855705,1.1749137347472072e-06,1.174183982599608e-06,1.174724125863058e-06,1.1728333402238889e-06,1.1740417875660825e-06
albumin,1.0,FARP2,242.312522,6.006306563222097e-14,6.683542608243442e-14,6.650235917504688e-14,6.294964549624638e-14,5.839773109528323e-14
albumin,0.001,SH3BP1,38.035794,2.8453056777344443e-07,2.862759387323166e-07,2.8571630994456143e-07,2.844044153516023e-07,2.842657969015505e-07
albumin,1.0,CRELD2,50.312417,4.9566339539453e-06,4.92265524332236e-06,4.8238094563224365e-06,4.956059459271245e-06,5.009480764317509e-06
albumin,10.0,GLS2,56.86527,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,1.0,ELL,18.555561,1.2134274229858022e-07,1.1813172806629524e-07,1.1973683422539239e-07,1.212259853611286e-07,1.1906496699687352e-07
albumin,10.0,PPT2,32.121403,7.680301964407832e-07,7.082091693089154e-07,7.163622918193724e-07,7.249390943098177e-07,6.93353281899789e-07
albumin,1.0,REEP3,65.281305,1.3766765505351941e-14,1.8096635301390052e-14,1.7763568394002505e-14,1.5765166949677223e-14,1.5987211554602254e-14
albumin,1.0,RAD54L2,51.624436,5.347023242840976e-06,4.95556599844349e-06,4.873850442121963e-06,5.108070786130625e-06,5.301162032345097e-06
albumin,0.001,EPB41L5,120.77666,9.765865585431577e-06,9.7637778539994e-06,9.764521001764948e-06,9.786193658323228e-06,9.74624187621842e-06
albumin,0.001,EIF2B4,27.587266,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,1.0,KIAA1267,44.108841,3.7848259415440566e-08,3.623295907750901e-08,3.6410573667211565e-08,3.533204684380564e-08,3.499422684960507e-08
albumin,0.001,RIN3,92.980276,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,1.0,CCDC6,61.552674,2.254506843435422e-07,2.2481338057822597e-07,2.251960085075666e-07,2.244466568157577e-07,2.2476716721175904e-07
albumin,0.001,BRE,28.117423,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,0.01,IL6R,154.378105,4.802405140225119e-10,4.801194997128277e-10,4.85141926631627e-10,4.731308678174173e-10,4.74667527505801e-10
albumin,1.0,JMJD1C,64.927804,2.0838886172214188e-13,2.113864638886298e-13,2.078337502098293e-13,2.0305979120394113e-13,2.042810365310288e-13
albumin,1.0,MRPS21,150.266786,1.4640184253789101e-06,1.3673112413403743e-06,1.4627761251162497e-06,1.3537956571330056e-06,1.517424334740447e-06
albumin,0.1,FBXO42,16.577164,3.5353821159489485e-07,3.4895660605549494e-07,3.63733800856636e-07,3.32651171497389e-07,3.4042268670653186e-07
albumin,1.0,TMEM176A,150.498638,7.809596858088241e-09,4.229826155999206e-09,5.191156393635765e-09,3.48359485702332e-09,5.489475318753989e-09
albumin,0.001,WDR81,1.619869,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,10.0,ANKS1A,34.857179,9.893592454846e-06,9.671454077042618e-06,9.744941650291494e-06,9.617244304260808e-06,9.791212995269305e-06
albumin,0.1,MB,36.003343,3.3872243337951247e-06,3.4389563262626766e-06,3.3854999599292057e-06,3.375444174280595e-06,3.3815492126443303e-06
albumin,0.01,TCIRG1,67.808738,1.5414103966548964e-06,1.5516061943054993e-06,1.5133999098360107e-06,1.521035759677325e-06,1.5380134349429753e-06
albumin,1.0,MLLT10,21.823573,3.6637359812630166e-13,3.6626257582383914e-13,3.7114755713218983e-13,3.5438318946034997e-13,3.7270186936666505e-13
albumin,0.001,IFT172,27.667298,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,0.1,GTF2E2,30.436437,3.100914068854266e-06,3.1369963057192862e-06,3.2536968248564335e-06,3.1817457006866334e-06,3.0681022988865436e-06
albumin,10.0,JOSD1,39.083906,2.3209776399690796e-06,2.771994218164764e-06,2.634155200409438e-06,2.7927625274593026e-06,3.1532856975546864e-06
albumin,10.0,NXPH4,57.610752,9.652780029734132e-07,1.0063147312111553e-06,1.101036655404286e-06,1.0205043723399143e-06,9.84459394115511e-07
albumin,0.001,PPP4R4,94.640802,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,0.1,FAM134C,40.73383,7.807186880315342e-07,7.493477600650778e-07,7.881489774153039e-07,7.587865520353176e-07,7.334414258153288e-07
albumin,1.0,GANC,42.566679,4.595648715355338e-06,3.6080842726882167e-06,4.290810657670008e-06,3.819704834207016e-06,4.100948887475475e-06
albumin,10.0,C21orf58,47.721912,2.8100271391995335e-06,2.279548035888368e-06,2.5519537040219475e-06,2.5160480219277304e-06,2.9414997364529682e-06
albumin,0.1,SLC43A2,1.478897,2.0057758853830876e-07,2.0580200088549105e-07,2.011898299070225e-07,2.0027523361942912e-07,1.9967142739218957e-07
albumin,1.0,TBL2,72.984836,3.9591791178850144e-08,3.886566912747469e-08,3.389895741889859e-08,4.027581490539944e-08,3.870529163840786e-08
albumin,0.1,SLC38A4,47.160483,3.023869506346699e-06,3.4963649029329247e-06,3.336252420882424e-06,3.6109795047423177e-06,3.406903813729656e-06
albumin,0.1,TNFSF12-TNFSF13,7.45247,2.615951899542779e-11,2.7682744985213503e-11,2.6818769427450206e-11,2.890288008927655e-11,2.8477775693147578e-11
albumin,0.1,NLRP3,247.582096,2.790716556511086e-06,2.7937888625872986e-06,2.7374031648097485e-06,2.748247022732464e-06,2.7477927690977566e-06
albumin,0.1,SH2D7,78.384926,2.021632083959446e-09,2.0841235404134295e-09,2.089625361634262e-09,1.9716186461238294e-09,2.018855083107951e-09
albumin,0.001,COBLL1,165.542455,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,1.0,C6orf106,34.558341,2.365522489000682e-08,2.4542589627252198e-08,2.329924297939101e-08,2.4862491843080647e-08,2.284486588788326e-08
albumin,0.001,SERPINA1,94.844785,1e-14,1e-14,1e-14,1e-14,1e-14
albumin,10.0,BCL7B,72.951627,1.5347723092418164e-12,1.403765992336048e-12,1.446398556481654e-12,1.6149304116197527e-12,1.6862067298006878e-12
albumin,0.01,RASAL2,178.063627,2.6018118104431665e-08,2.593623338320583e-08,2.5628381972175873e-08,2.598511128493186e-08,2.5944173032144136e-08
albumin,1.0,CGREF1,27.322651,2.737869445601504e-07,2.1626322088685868e-07,3.177474610094322e-07,3.3040429114894465e-07,3.074118214430044e-07
